respondent_id,Age,Sex,Ethnicity simplified,Political spectrum (us),Student status,Employment status
b8fbeced9f27911ef5ba8106e9e3a002,39,Female,White,Liberal,No,Part-Time
2e2123e744643d0a8c7cd4de69e9859f,49,Female,White,Moderate,No,Full-Time
3176004b6e0a87a3ed54a63b5ec6ecea,28,Male,Black,Moderate,Yes,Part-Time
4c0ab37ac03292ed71163e3db1bdbd0e,49,Female,White,Liberal,No,Full-Time
181fe223c8dac9c1d5438fff379e8c72,33,Male,White,Conservative,Yes,Part-Time
64fd98ffe8703505e8145d41b8620fbd,27,Female,Other,Moderate,No,Part-Time
cebfb57e5d004dca863a57cb9122029f,56,Female,White,Moderate,No,Other
84be7871ece2dfd8a91be4ff17dae730,75,Male,White,Liberal,No,Part-Time
a5d543a8d08f4678fda6b0d83721a786,36,Female,White,Moderate,No,Part-Time
9695513abd08634aefc2616e5eff43e6,26,Male,Black,Conservative,Yes,DATA_EXPIRED
239282d928e43b688314f22f620f7543,38,Female,White,Moderate,Yes,Unemployed (and job seeking)
635c19945c172003f063210e2fcf388a,33,Male,White,Liberal,No,Unemployed (and job seeking)
545adb1b5dba8795c6c413ad2dbefc80,51,Male,White,Conservative,No,Full-Time
ac3b400a21a22f24632cdbfd4d167f3a,42,Female,White,Liberal,No,Full-Time
722ff57dd9a45a6fc69ab2eed3dc58e2,34,Prefer not to say,Other,Moderate,Yes,Full-Time
c4bbfc68bfe0bb231f22fda79bd77599,34,Male,White,Liberal,No,Full-Time
040209615de0e36c6f28e9268c8befb5,62,Female,White,Moderate,No,Full-Time
392add9d4c65fa9d071c5fe828f8b199,37,Male,White,Moderate,No,Unemployed (and job seeking)
fa4c98f5eaad5592020b85ae44fc499e,47,Male,White,Conservative,No,Full-Time
3b3825d9e634fcfd2712fed64974c041,31,Male,White,Liberal,No,Full-Time
d5c64948fa70e3eaace05f84a09b5278,61,Female,White,Moderate,No,Part-Time
541318d53b222eb7490630b484653e49,40,Male,White,Moderate,No,Full-Time
7e71a4486fe13c86ac21b0e8128852f3,21,Female,White,Liberal,Yes,Unemployed (and job seeking)
42bb82c1e1acd8d1f297113fcc68d102,43,Female,White,Moderate,No,Unemployed (and job seeking)
133ea423c29a0f32274410233a6ba274,22,Male,Black,Liberal,No,Unemployed (and job seeking)
4a8047aae591c1be1bdff275737e7422,32,Male,White,Liberal,No,Full-Time
56d55fb17a2a1dc33e0203d581674380,18,Female,White,Conservative,Yes,Unemployed (and job seeking)
a9bec4e5b25a9b76c8b09a8642c61a6d,27,Male,Black,Liberal,Yes,Unemployed (and job seeking)
307f5ac09c9e98a403c19433a7f683d3,18,Male,White,Liberal,No,Other
702d773cfdeb0ed9920451925fe3d72c,39,Male,Asian,Liberal,Yes,Full-Time
0c85c3c9fec128b9f7d20d9816e9f730,20,Male,Asian,Conservative,Yes,Unemployed (and job seeking)
e4d24532da6d04ef2fddab9d954dee4b,60,Female,Asian,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
04523f8f72690d29d6a2e38e754bfccd,40,Male,White,Moderate,No,Full-Time
48415d06e0876d6f5dc7156330205cf9,38,Male,White,Moderate,No,Full-Time
5585279d0404d6d35dc83e3974291a34,23,Male,Asian,Liberal,Yes,Unemployed (and job seeking)
fd7f4a99d9a3ace629e05dad39231ae7,60,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9f8fff6fbb2c512eee6d211de7019ec1,41,Female,White,Conservative,No,Unemployed (and job seeking)
0deddb9a87948f20c3f567bc9081fa7b,27,Male,Mixed,Moderate,No,Part-Time
102483aebbb9380f7935c3eeeb862c6a,36,Male,Black,Moderate,No,Full-Time
38ce91c9b993bcb697d44da16b6f7037,31,Female,White,Liberal,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b3f10ba2c8664e9b1e2055fd21e97347,35,Female,White,Conservative,No,Full-Time
63a20dead96cb9ae000eda38fd9204cc,27,Male,Black,Liberal,No,Full-Time
5f57edee3ab4ac60f10e9bb9541ed003,19,Female,Mixed,Moderate,No,Unemployed (and job seeking)
b5acf2565bb9b06e85b02dfb833933c4,67,Female,White,Liberal,Yes,Part-Time
2d139c0ac1833ee7e6ff1a1eef92961c,36,Female,White,Moderate,No,Unemployed (and job seeking)
f6682337c94329618e698d59cb6face0,33,Female,White,Liberal,No,Full-Time
c5b1f33b404cb04dcc2a5e32a3586066,33,Female,White,Liberal,No,Full-Time
21d6a1d054a7f3ddc87ba93d7c6afc37,43,Female,White,Moderate,No,Full-Time
dea4548c43cdfe34dc0697cc085a858f,56,Male,White,Conservative,No,Full-Time
bf3851f62c22913bba8f3123b820ac92,28,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
34197a4f10b7905252993663e0729b67,50,Female,Mixed,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9fd1039ad6ba07f56d2efa1a8d7171b9,48,Male,White,Moderate,No,Full-Time
8e5f094c186572c5b81f0eebb6125ba6,43,Male,White,Liberal,No,Unemployed (and job seeking)
2de32d3e533d32dde040fa89f69283a3,35,Female,Black,Liberal,No,Full-Time
a5bc5c38ec1e1f6005a39154e5d1597c,21,Female,Mixed,Conservative,No,Unemployed (and job seeking)
bddf9d88aebd5df62dc156c3a05b277e,26,Female,Asian,Moderate,Yes,Other
0f6cb8ed8dfcdb5eb92d0ad08361e250,34,Female,White,Liberal,No,Full-Time
b7fbb1b19ea0b20eba87fa7d36301629,47,Female,White,Liberal,No,Other
dd9a9c11469792fb2dca66f35ec92852,40,Male,White,Conservative,No,Full-Time
9422a70e4853fad5f54f99d849c6dbc3,27,Female,Other,Conservative,Yes,Other
1fb9784c782fa7650d7825bbe6966382,70,Male,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4aa538bf089ba86496284ecf4ff732e7,34,Male,White,Moderate,No,Unemployed (and job seeking)
d49e92f4621fe3737f9ba07295910476,49,Female,White,Liberal,No,Unemployed (and job seeking)
bdd683fef859d93b176fe08345272bb7,21,Male,White,Moderate,Yes,Unemployed (and job seeking)
c1c3d30dd9c7f8e7077ab01dad60d79e,23,Female,White,Liberal,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
05bcd79eacd656bb92688cd774b6b09c,48,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
f69e64e8426afd47ebf2ff959918260f,26,Female,White,Liberal,No,Full-Time
76ce3c34eaf28e49008ad4990634a5df,34,Female,White,Liberal,Yes,Full-Time
211a53a5c6b407c80986cba3fda2a395,31,Female,White,Moderate,No,Part-Time
cdc758670fd839b99c884740c385a9db,66,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7ae34db3aec503ae1668b30e90e2b20a,70,Male,Mixed,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1e4799434d13efe2e9e17c65263d1231,28,Female,White,Liberal,No,Other
8e9598ad7e73736f449f040cbb63c8c1,42,Female,White,Conservative,No,Full-Time
afbda3057e053bfa39dd2f61cfa0d1fd,25,Female,Black,Conservative,No,Unemployed (and job seeking)
71166622834b8b42e4b1978408153a65,39,Female,Black,Liberal,Yes,Full-Time
d86d9b49e46336d268f4507aeca801a4,42,Male,White,Conservative,No,Full-Time
290028b481d5680f2d9489c2c6daa65f,23,Female,White,Conservative,No,Full-Time
0ae911bf20d804271ca3b8af2dfa0e25,32,Female,White,Moderate,No,Unemployed (and job seeking)
13f5ba679625ff63d8b35aee1e5cc0e4,30,Female,Black,Liberal,No,Full-Time
475119bdb2131b4012c4a674f9291c14,34,Male,Black,Moderate,Yes,Full-Time
30fbd2f0ccc020c2570fbe68fb482c88,23,Female,White,Conservative,No,Part-Time
167d25d170b6c8a8efc0917f9d02c50d,36,Male,Asian,Conservative,No,Full-Time
d4246e9594e04c17674e8e2ff3367ecd,31,Male,Black,Liberal,No,Full-Time
da577a722559170a29b23bd8a9dd434e,50,Female,White,Conservative,No,Part-Time
f4091105baf7478badd5990dfc20a7c8,40,Female,White,Conservative,No,Part-Time
7c2152fd61f516a33fe08d93c6c32e29,69,Female,White,Liberal,No,Part-Time
70ae71f177abb969b660a342fae4ad99,41,Male,White,Liberal,No,Full-Time
394bfcf4e87d34f6ac010a648b21fcc6,23,Male,Other,Liberal,No,Other
b2b70acbb9d353b695eb5566a28e0808,23,Male,Other,Liberal,No,Unemployed (and job seeking)
21581443cb346117ddece82c60df44da,25,Male,White,Moderate,No,Other
f6bdf9c39647b4360ae48f335318a757,40,Female,White,Moderate,No,Full-Time
ca1a90570ecc7f1a3e59171edd5c30c6,44,Male,White,Liberal,No,Unemployed (and job seeking)
397998d3873e1532c2831f9006e3a467,50,Male,Black,Liberal,No,Full-Time
601f58e15c6571121ee842e32b85bdcf,41,Female,White,Conservative,No,Full-Time
73db08f9d340f8eeeded6ae5fa2b3998,44,Female,White,Moderate,No,Full-Time
95187950c77ebaf93640bef87b6b04d1,63,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
42899f7aae652e4588b553601d89fd6a,26,Female,White,Moderate,No,Full-Time
4e38aab38764cb3121ea4ccafc9741e8,36,Female,White,Moderate,Yes,Full-Time
095159b13c9a3b27e2df278c5d3e6462,31,Female,Black,Liberal,No,Due to start a new job within the next month
44656a07f75d3093fdc16358c5e8f4af,70,Female,White,Liberal,No,Full-Time
9f34c11f0704422faab8259eb4c31261,32,Female,White,Liberal,No,Full-Time
c666ef48e9c1b49ace8e6f158f7b6a74,52,Male,White,Liberal,No,Full-Time
3198f09ea909ed84172d33779dd01d91,48,Male,White,Moderate,No,Unemployed (and job seeking)
b8c29bdedfb07095be31887117a08f2f,58,Female,White,Conservative,No,Full-Time
8f153008058c8f7888c20d687e90f008,22,Male,Other,Liberal,No,Unemployed (and job seeking)
e0221ea6c9de5f8c8e1570f88f96b40a,49,Female,Other,Liberal,No,Full-Time
14d1505f1e9d60a7e33f082ec257604c,42,Female,White,Conservative,No,Part-Time
e3b781bb613872c2fc333c5d3d691e1b,60,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e48764a8e3afc77a9105a2ad503b1a79,50,Male,White,Moderate,No,Full-Time
8f411390da04fa5d1c718c875eadc9f0,30,Male,White,Liberal,No,Full-Time
b157eef7a63c61ede38b49930b56c0c1,59,Female,White,Liberal,No,Other
15a07121a1d52f45dde74667a61d304e,30,Female,White,Liberal,No,Full-Time
201bfb81fbbf67abdbe1f56d2e9bc19b,56,Female,Asian,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d46fe646c8d181ee460524124fa7f783,20,Female,Mixed,Liberal,Yes,Unemployed (and job seeking)
7ee4dd5cf6ac602185f3692e17c08977,69,Male,White,Liberal,No,Other
db1909dca3a0adf49a25b3a37e56cc59,52,Female,Black,Conservative,No,Unemployed (and job seeking)
0f26c800311ac193667975a285944a95,29,Male,Black,Moderate,Yes,Full-Time
777f2a06e62d9e18a1e01130d9a6f89a,47,Female,White,Liberal,No,Full-Time
0246cbf1b91fe690736307524d9053c7,44,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d651a90777968c803bb082d9d1e49af6,45,Female,Black,Liberal,No,Part-Time
1e2fb07118afacb4d73fbec8522d85ac,54,Male,White,Liberal,No,Unemployed (and job seeking)
958b1bd1d43269eb4daff6610937ddda,29,Female,White,Liberal,No,Part-Time
023b2fb83abf487f37163ff794224c66,54,Male,White,Liberal,No,Part-Time
362e93a1882181289037729cc8565150,34,Male,Other,Liberal,No,Full-Time
c62c8c8b4e2b5af0f589821424fdd275,47,Female,White,Moderate,No,Part-Time
08306732be990ca09640b25d787b422d,30,Female,White,Conservative,No,Full-Time
4cf9101c5b27e7ea9a8d524da497c866,56,Male,White,Liberal,No,Full-Time
e6e3617f981e68c89e8a5495bef04d0f,49,Female,White,Liberal,No,Part-Time
a70d44e6daf9ea4dd2dc83d36b4e97ff,42,Male,White,Liberal,No,Part-Time
831dbdf9b28e141fd9b830b73f332e65,35,Female,White,Liberal,No,Other
4b718f525e1e5fcc2e057e30fe7b08d9,44,Male,White,Moderate,No,Part-Time
1f50731341d744eac01b55f0f9b17773,26,Female,Other,Liberal,No,Full-Time
69d59267fe66d636bd5dc5139f586246,27,Female,Asian,Moderate,No,Full-Time
23ac955393f48b51961461f318d51990,42,Male,White,Moderate,No,Full-Time
4931ac5dc6f7d7d44f7bb71ef199705b,59,Female,White,Moderate,No,Full-Time
39ee92a0435f47718da17f7ca48bcbff,58,Female,White,Moderate,No,Unemployed (and job seeking)
f54b2cadaa22482143a7a382851efae5,54,Female,White,Liberal,No,Full-Time
ffd49ec87f2120a4533a3da5cf4354a1,58,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
7bcacf38dcf93bc7ebdf32df65080993,47,Female,Black,Liberal,No,Full-Time
55e704ea6e1937e04cc6eedfdf2c4c14,34,Female,White,Liberal,No,Part-Time
1916b2bd40764f6a65f3bffbbf0d3074,65,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2200cfc8dd6a87f6b649422ef889eb08,32,Female,White,Liberal,Yes,Full-Time
cef445f6bc6e5d802b4f3efa72d5e7db,35,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a0a1e14298f44a04600a89c1a2179af2,42,Female,White,Liberal,No,Full-Time
0df08ea87279a43d88d24efbe3c159ee,48,Male,White,Liberal,No,Full-Time
e71916cc459250fa8b50982ea44a8c3f,41,Male,White,Conservative,No,Unemployed (and job seeking)
bc2e055fbd42c039113a4ce3fb0a9e40,27,Male,White,Moderate,No,Full-Time
dfdfaf8acd7c1c3aa734a4304dcacd62,46,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cbf123d83196fed87b2f4716b9a3d9f3,44,Female,White,Conservative,Yes,Unemployed (and job seeking)
600bce8d930d15aad6db8d836f58ed54,76,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9db9118ecd6e309645b5de50749dee49,24,Female,White,Liberal,No,Full-Time
a6e3c9c888e17a4cd392cda5c8b97fce,23,Male,Black,Liberal,Yes,Part-Time
2ec74d3b672d07bc93f8f49e41b0d5c5,32,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
8cf0d30f470a40430c45067816497d07,38,Female,White,Liberal,No,Part-Time
b2a654c510f3669386857557054d24a3,39,Male,White,Liberal,No,Full-Time
95ad5b77ea561e3f1cd8036b7dd53575,24,Female,White,Moderate,No,Unemployed (and job seeking)
39025669c377b8b321aef330d2aa487d,48,Male,White,Liberal,No,Part-Time
9375713b8fa8ac9bda91ec1c41a1260e,31,Female,Black,Moderate,No,Full-Time
b6c93de06cf6585e8d9d407f76d9e326,26,Female,White,Liberal,Yes,Full-Time
899cc83cc2e6a7c380c657ba5522a81b,53,Male,White,Liberal,No,Part-Time
026ed2ff691e9502c34cf6de4de00956,20,Female,White,Liberal,No,Due to start a new job within the next month
64c26bc4c6027530c72ce750c9d4fc23,36,Female,White,Moderate,No,Full-Time
4b451887ec365a8d98dee6b0f4a377db,31,Male,White,Liberal,No,Full-Time
e6015dcc2b1dca93a9235d07489c21f0,53,Female,White,Liberal,No,Part-Time
26dc74a7703cad1f2b9be75ea6b98056,55,Male,White,Moderate,No,Due to start a new job within the next month
cf55485a3766d34d0a7272c59cc9aeaa,24,Male,Black,Liberal,No,Full-Time
1aa3b7d13dc4d820fabffd6fe87315aa,37,Male,Mixed,Conservative,No,Full-Time
1d5e90663dc754b75d13ecd44487ce2d,31,Female,White,Conservative,No,Full-Time
58bfcb67dca1c2cf2648032a3c5d5339,45,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
be3dfcd6656aa5753d647318eb44813e,59,Male,White,Moderate,No,Full-Time
e99839a90b8c39f06bd2abbadeda3be2,44,Female,White,Conservative,No,Full-Time
0d0debc886685a693ded913a0bcaf02d,60,Male,White,Moderate,Yes,Part-Time
c4b9cdf70b4bb24527ced7b5221c7b66,24,Female,White,Moderate,No,Other
2ce481afa20d5580ba42c5db32665a69,58,Female,White,Liberal,No,Full-Time
3dc057b8188c7322c9ae07acb95e7b67,60,Male,White,Liberal,No,Full-Time
e59a3b08e48310c88d47d0afea7616e8,49,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65a65cc45ddc3399ce060ca14e1aaab9,51,Female,White,Conservative,No,Full-Time
b6a650258be60b969f5eb9ca3bc1684e,50,Male,White,Conservative,No,Full-Time
18bfe1d06b39e2e110f7f9f5d664cbd8,68,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
c6aec0fe67f3ac85c011ae92fd701040,28,Female,White,Conservative,No,Full-Time
5dab56010dac7bc1c52d0656ab5d06cd,55,Male,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dd9ca83a6188f69dd66dd1ff2eb404cb,57,Female,White,Conservative,No,Unemployed (and job seeking)
65ea08ededfd6a09582fdfeea33996b5,34,Male,White,Moderate,DATA_EXPIRED,DATA_EXPIRED
aaa4d3bf9a5b9a22697e6c80336085e0,25,Male,White,Liberal,Yes,Full-Time
23e6a8aba0e3fc9be6e37d29e7f78f26,20,Male,Black,Moderate,No,Full-Time
52312b68c923b7d80bd979f580e9a9bb,31,Male,White,Moderate,No,Full-Time
c0e7167dc9a14e3a34dbebc486ed5d13,32,Male,White,Conservative,No,Part-Time
ba011f29c2372a63cf75919241095dda,60,Male,Asian,Liberal,No,Full-Time
2dc85bdb4fd69c6c3294df31bf90d6e1,59,Female,Black,Moderate,Yes,Unemployed (and job seeking)
539a9693498553566368c02eb80049d9,26,Female,White,Liberal,No,Part-Time
4761b8823bbc2c731689322900a444c3,46,Male,Mixed,Moderate,No,Full-Time
830c492d7d20b0550b88618b0c0a7a18,19,Female,White,Liberal,Yes,Unemployed (and job seeking)
4f246e87cad028d6a9b1904e7ad7014c,35,Female,White,Conservative,Yes,Full-Time
bce22f59572de45e45eee930e7661dba,25,Male,Mixed,Conservative,Yes,Full-Time
943646eb02d7d07802502f02c8e5e0c7,34,Female,Mixed,Liberal,No,Full-Time
264f8ec44604fe26c3c6fff8198ec36f,60,Male,White,Liberal,No,Full-Time
ea193b5b6887d96f5da246176ed0f41f,49,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cf1cf251c1a32dfb9d7d647980a03f92,54,Male,White,Moderate,No,Full-Time
09db0a3a7381b8e0b31d2c68498f1b1f,48,Male,White,Moderate,Yes,Full-Time
f32e4bad20b6df69fc1120cb138dd4f0,60,Male,Asian,Moderate,No,Part-Time
2a7121a770f25f6f9b0bd87ddc8b73d7,37,Male,White,Liberal,No,Full-Time
eac926e19ed8b7956488d6c658e789ea,55,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
03b454368377008f251716091d85085f,48,Female,White,Liberal,No,Full-Time
dd7dccf1a600e603356c5edfc561c035,37,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1d06311c53428d3259e6926aa799c704,61,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1c1aa4496d4622c47b3563f69b215624,27,Female,White,Moderate,Yes,Full-Time
f8b323b83bda7d96369bef10b45566ae,28,Male,Asian,Liberal,No,Full-Time
f249daf915371dd8db86eb2f5377925e,27,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
fba607ec929b11a499cc292d1372afe7,54,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dfd821bffeac0b8d0340a69bd85fed6f,36,Male,White,Liberal,No,Unemployed (and job seeking)
71b99731d897b11ec1f4f25fbcbb619e,78,Male,Mixed,Moderate,No,Other
653e3ccfa5d34fb30bdcb13bf0176e08,46,Male,White,Liberal,No,Unemployed (and job seeking)
080036698f70ec4e49d747757c014a97,40,Male,Asian,Liberal,No,Full-Time
e9f4283b40cc2b9791b7843b95c4610a,19,Male,Black,Liberal,Yes,Due to start a new job within the next month
5a93bd5ab832472ffe9cef7279906222,53,Female,White,Conservative,No,Unemployed (and job seeking)
5d2f4cc710a5ecd387750a1fd27d14e8,37,Male,White,Conservative,No,Full-Time
d5c81a1e5d0eb8e84a20cb2563014c42,56,Female,White,Liberal,No,Part-Time
c6009d2ff4c5b6dd1a41151f60e1420c,27,Male,Asian,Moderate,No,Other
8ab14295765d2b513c455b6b4dd83ec6,55,Female,Black,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
113c4bbd20824b6bd850fb48a1343aa8,66,Male,White,Liberal,No,Part-Time
80898271a776e2f994884cb1907ecf2f,68,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9cf2a1381166665c1e027a5beaf28516,68,Female,White,Liberal,No,Part-Time
0cbb62eb47460b5935a6bfc494f96ce6,58,Female,White,Liberal,No,Full-Time
4946b20fb688390057b1c14840b440f8,47,Female,White,Moderate,No,Full-Time
2544cf7994d93aceda4d33d5e50798be,62,Female,White,Conservative,No,Full-Time
9a99769467a736a63be80cad438777f3,56,Female,White,Liberal,No,Full-Time
26e64fef4eed5bddeefdee62b6dcc4d3,29,Female,White,Conservative,No,Full-Time
2e8d7ce198d1ff77742500d48468c1e5,70,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6f79165d908784be8e313ae0d5cfa415,49,Female,White,Moderate,No,Due to start a new job within the next month
1f7de90d88f6fdc3cf6d13200512d2ae,62,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
04583a70f3ecf0f788681899606e6172,30,Female,Black,Liberal,No,Unemployed (and job seeking)
d1183f54d78cc641805f1a572b629f65,26,Male,Mixed,Moderate,Yes,Unemployed (and job seeking)
9cbab868e696b7801a1cbd51753e37ff,62,Female,White,Moderate,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
c0d023435862df2eb3bb96d3c6fe3b8f,48,Female,White,Conservative,No,Full-Time
2f912b2098dc32848f2f8b1721a31c3d,38,Male,White,Conservative,Yes,Full-Time
04acabb48c425de78d88933deebc20fe,34,Female,White,Liberal,No,Full-Time
6f9bc36517851bed74c71fb419a0401b,40,Female,Asian,Liberal,No,Full-Time
d14f65a6e6af54b630d213d18b65d7c7,39,Female,Black,Moderate,No,Full-Time
8fb038c6040f641d1b2891174a72281d,44,Female,White,Liberal,No,Unemployed (and job seeking)
11f743ca137d677b7243fcaf329b8474,54,Female,White,Conservative,No,Full-Time
28c9583c9775efb74b0e9ad2ce3bf3b3,37,Female,White,Liberal,No,Full-Time
7d5de4ddd1800bf77ff1c2a76fb4b2e5,37,Female,Mixed,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2f0616240207fd1865efb46f925a6424,47,Female,White,Moderate,No,Full-Time
62b4a41599a5f8079d437681b6476733,24,Female,White,Conservative,No,Full-Time
0f40af85511245cfdceea8a7fba746d5,47,Male,Other,Liberal,No,Unemployed (and job seeking)
30d9b7ad1de35eb6fa378b3341ea4182,23,Female,White,Conservative,No,Full-Time
9bf06e3413c0fd9b969b7bb7ba831e75,44,Prefer not to say,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
36b9a5eb99300bff44a973ef6cd1b600,32,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
439b6b0e24664fd6eb57445968f6c7ff,77,Female,White,Moderate,No,Part-Time
5ec349dea321bed3042c810eca22d7e9,43,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b5749da7561f865a84535c11319f08e6,24,Female,White,Moderate,No,Full-Time
530dc8ba932638139146bb826095675a,22,Female,Mixed,Liberal,No,Part-Time
5d95cf9d7cb8fdbe43dac55ea85ab5bc,60,Male,White,Liberal,No,Full-Time
28c166211b78dce5449f872143f5f81d,62,Female,White,Liberal,No,Full-Time
